IDStation,NameStation,Date,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,Cadmium,CO,Lead,Nikel,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide
703,Schivenoglia Via Malpasso,2019-12-28,28.700000000000003,NA,1.8,NA,NA,1.6318181818181818,NA,NA,32.4,65.71818181818182,7.1045454545454545,47,39,2.9714285714285715
703,Schivenoglia Via Malpasso,2019-12-29,21.400000000000002,NA,1.7000000000000002,NA,NA,1.6416666666666668,NA,NA,26.32916666666667,48.25833333333333,14.754166666666666,45,36,2.2458333333333336
703,Schivenoglia Via Malpasso,2019-12-30,NA,NA,1,NA,NA,1.3714285714285714,NA,NA,24.355,28.705000000000002,16.581818181818182,41,29,1.6904761904761907
703,Schivenoglia Via Malpasso,2019-12-31,13.5,NA,1.1,NA,NA,1.3136363636363637,NA,NA,28.71818181818182,37.35909090909091,11.572727272727272,52,47,2.3863636363636367
703,Schivenoglia Via Malpasso,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.714285714285715,NA,72,60,2.7
703,Schivenoglia Via Malpasso,2020-01-02,NA,NA,NA,NA,NA,1.6153846153846154,NA,NA,41.43846153846154,69.63846153846154,4.953846153846154,66,59,2.6692307692307695
703,Schivenoglia Via Malpasso,2020-01-03,NA,NA,1.8,NA,NA,1.4947368421052631,NA,NA,37.231578947368426,59.90526315789474,3.4263157894736844,65,55,3.047368421052632
703,Schivenoglia Via Malpasso,2020-01-04,23.400000000000002,0.892,1.7000000000000002,NA,0.02,1.4791666666666667,8.03,1.784,39.045833333333334,69.55000000000001,10.9375,56,46,3.7375000000000003
703,Schivenoglia Via Malpasso,2020-01-05,19.700000000000003,NA,1.4000000000000001,NA,NA,1.4333333333333333,NA,NA,32.920833333333334,48.51666666666667,13.320833333333333,50,43,3.1375
703,Schivenoglia Via Malpasso,2020-01-06,10.600000000000001,NA,1.3,0.461,NA,1.3916666666666668,NA,NA,25.9375,36.19583333333334,21.158333333333335,44,37,2.3875
703,Schivenoglia Via Malpasso,2020-01-07,7.6000000000000005,NA,1.4000000000000001,NA,NA,1.4583333333333335,NA,NA,34.68333333333334,43.91666666666667,8.6125,40,23,2.6166666666666667
703,Schivenoglia Via Malpasso,2020-01-08,6.5,0.45,1.3,NA,0.178,1.4583333333333335,8.883000000000001,0.9,38.520833333333336,49.19583333333333,8.733333333333334,24,11,2.316666666666667
703,Schivenoglia Via Malpasso,2020-01-09,NA,NA,1.9000000000000001,0.171,NA,1.6791666666666667,NA,NA,46.75833333333333,91.6125,4.275,43,29,3.35
703,Schivenoglia Via Malpasso,2020-01-10,16.1,NA,2.9000000000000004,NA,NA,1.8608695652173914,NA,NA,41.982608695652175,121.54782608695653,2.8434782608695652,NA,NA,4.391304347826087
703,Schivenoglia Via Malpasso,2020-01-11,20.1,0.93,NA,NA,0.279,NA,19.528,2.79,44.625,121.5,NA,NA,NA,4.5
703,Schivenoglia Via Malpasso,2020-01-12,24.3,NA,2,NA,NA,1.7130434782608697,NA,NA,33.050000000000004,65.42916666666667,10.478260869565217,52,46,3.2434782608695656
703,Schivenoglia Via Malpasso,2020-01-13,18.1,NA,2.1,NA,NA,1.7875,NA,NA,37.81666666666667,74.45833333333334,3.854166666666667,49,33,3.4083333333333337
703,Schivenoglia Via Malpasso,2020-01-14,23.5,NA,2.5,0.41500000000000004,NA,1.8833333333333335,NA,NA,41.50833333333334,121.69166666666668,3,67,57,4.3375
703,Schivenoglia Via Malpasso,2020-01-15,36.6,NA,2.6,NA,NA,1.8454545454545455,NA,NA,36.670833333333334,115.775,2.5458333333333334,86,77,4.345833333333333
703,Schivenoglia Via Malpasso,2020-01-16,29,NA,2.2,NA,NA,1.7458333333333336,NA,NA,46.300000000000004,89.97083333333335,3.2833333333333337,96,77,3.7208333333333337
703,Schivenoglia Via Malpasso,2020-01-17,24.400000000000002,NA,1.8,NA,NA,1.6458333333333335,NA,NA,43.03333333333334,71.80416666666666,9.687500000000002,73,61,4.216666666666667
703,Schivenoglia Via Malpasso,2020-01-18,14.9,NA,1.4000000000000001,0.577,NA,1.4416666666666669,NA,NA,39.1375,50.59166666666667,15.975000000000001,43,37,4.1000000000000005
703,Schivenoglia Via Malpasso,2020-01-19,9.600000000000001,0.45,1,NA,0.09,1.3458333333333334,6.292,1.798,29.325000000000003,32.800000000000004,24.50416666666667,26,21,3.379166666666667
703,Schivenoglia Via Malpasso,2020-01-20,6.2,NA,0.8,0.449,NA,1.3916666666666668,NA,NA,22.075000000000003,24.633333333333333,40.35416666666667,18,14,2.3583333333333334
703,Schivenoglia Via Malpasso,2020-01-21,7.1000000000000005,NA,1,NA,NA,1.4708333333333334,NA,NA,30.300000000000004,39.03333333333333,25.783333333333335,35,28,2.3458333333333337
703,Schivenoglia Via Malpasso,2020-01-22,15.9,NA,1.5,0.582,NA,1.625,NA,NA,41.025000000000006,71.41666666666667,10.862500000000002,44,36,4.908333333333333
703,Schivenoglia Via Malpasso,2020-01-23,16.7,NA,2,NA,NA,1.7173913043478262,NA,NA,44.013043478260876,81.60000000000001,11.51304347826087,61,53,4.321739130434783
703,Schivenoglia Via Malpasso,2020-01-24,22.1,NA,2.2,0.521,NA,1.8291666666666668,NA,NA,52.266666666666666,107.30416666666667,5.308333333333334,80,69,5.170833333333333
703,Schivenoglia Via Malpasso,2020-01-25,10,0.895,2.1,NA,0.269,1.7083333333333335,23.276,4.476,45.175000000000004,68.53750000000001,2.8333333333333335,87,73,4.491666666666667
703,Schivenoglia Via Malpasso,2020-01-26,11.200000000000001,NA,2,0.342,NA,1.7166666666666668,NA,NA,41.06666666666667,62.325,5.5375000000000005,74,59,4.879166666666667
703,Schivenoglia Via Malpasso,2020-01-27,17.2,NA,1.8,NA,NA,1.4727272727272729,NA,NA,37.00416666666667,60.266666666666666,11.841666666666667,62,52,2.8333333333333335
703,Schivenoglia Via Malpasso,2020-01-28,9.700000000000001,NA,1.7000000000000002,0.268,NA,1,NA,NA,40.900000000000006,54.57916666666667,15.55,81,75,1.5375
703,Schivenoglia Via Malpasso,2020-01-29,7.6000000000000005,NA,0.8,NA,NA,0.8333333333333334,NA,NA,25.729166666666668,32.4125,29.566666666666666,43,36,1.4958333333333333
703,Schivenoglia Via Malpasso,2020-01-30,7.6000000000000005,NA,1,0.14100000000000001,NA,0.8791666666666667,NA,NA,32.208333333333336,47.025000000000006,15.525000000000002,41,34,0.6541666666666667
703,Schivenoglia Via Malpasso,2020-01-31,12.9,0.45,1.4000000000000001,NA,0.18,0.95,17.06,2.694,35.770833333333336,55.141666666666666,8.458333333333334,67,56,0.85
703,Schivenoglia Via Malpasso,2020-02-01,11.700000000000001,NA,1.8,NA,NA,1.0260869565217392,NA,NA,37.743478260869566,59.517391304347825,8.91304347826087,98,79,0.9
703,Schivenoglia Via Malpasso,2020-02-02,9.200000000000001,NA,1.1,0.059000000000000004,NA,0.8458333333333333,NA,NA,29.958333333333336,40.77916666666667,12.620833333333334,48,36,0.4625
703,Schivenoglia Via Malpasso,2020-02-03,6.7,NA,1.1,NA,NA,0.8250000000000001,NA,NA,25.666666666666668,30.025000000000002,21.921739130434784,42,29,0.44583333333333336
703,Schivenoglia Via Malpasso,2020-02-04,4.9,NA,0.7000000000000001,NA,NA,0.8125,NA,NA,20.054166666666667,23.608333333333334,38.775000000000006,28,11,1.3333333333333335
703,Schivenoglia Via Malpasso,2020-02-05,5.9,NA,0.30000000000000004,0.082,NA,0.8458333333333333,NA,NA,13.441666666666666,15.500000000000002,58.85,4,NA,0.42083333333333334
703,Schivenoglia Via Malpasso,2020-02-06,15.100000000000001,0.893,0.6000000000000001,NA,0.07100000000000001,0.925,9.825000000000001,0.9,23.170833333333334,31.1625,32.6875,23,17,0.07916666666666669
703,Schivenoglia Via Malpasso,2020-02-07,21.400000000000002,NA,1,NA,NA,1.0333333333333334,NA,NA,41.237500000000004,64.20416666666667,15.762500000000001,46,34,0.8708333333333333
703,Schivenoglia Via Malpasso,2020-02-08,27.5,NA,1.5,0.645,NA,1.1375,NA,NA,35.4,65.25416666666666,21.1125,53,42,0.5416666666666666
703,Schivenoglia Via Malpasso,2020-02-09,34.800000000000004,NA,1.3,NA,NA,1.0666666666666667,NA,NA,29.004166666666666,43.12916666666667,24.916666666666668,61,50,0.14583333333333334
703,Schivenoglia Via Malpasso,2020-02-10,32.9,NA,1.1,NA,NA,1.0125,NA,NA,29.6625,38.7,19.245833333333334,60,48,0.9541666666666667
703,Schivenoglia Via Malpasso,2020-02-11,15.200000000000001,NA,0.9,0.222,NA,0.9916666666666667,NA,NA,28.166666666666668,37.670833333333334,33.00833333333333,26,13,1.8166666666666669
703,Schivenoglia Via Malpasso,2020-02-12,16,0.897,0.4,NA,0.054,0.9166666666666667,3.587,2.69,21.808333333333334,25.379166666666666,47.93333333333334,19,10,0.8041666666666668
703,Schivenoglia Via Malpasso,2020-02-13,NA,NA,1,NA,NA,0.9291666666666667,NA,NA,33.4,43.52916666666667,20.70416666666667,46,36,0.37500000000000006
703,Schivenoglia Via Malpasso,2020-02-14,NA,NA,0.7000000000000001,0.151,NA,0.8521739130434783,NA,NA,27.278947368421054,31.363157894736844,32.86086956521739,38,28,0.39090909090909093
703,Schivenoglia Via Malpasso,2020-02-15,21.1,NA,0.9,NA,NA,0.9875,NA,NA,28.258333333333333,43.545833333333334,23.983333333333334,44,34,0.1
703,Schivenoglia Via Malpasso,2020-02-16,21.5,NA,1.2000000000000002,NA,NA,1.0083333333333333,NA,NA,22.983333333333334,30.562500000000004,24.900000000000002,55,40,0.008333333333333335
703,Schivenoglia Via Malpasso,2020-02-17,27.400000000000002,NA,1.2000000000000002,0.224,NA,0.9583333333333334,NA,NA,27.445833333333336,37.575,22.595833333333335,77,64,1.3333333333333335
703,Schivenoglia Via Malpasso,2020-02-18,24.400000000000002,1.7890000000000001,1.1,NA,0.179,0.9458333333333333,9.84,1.7890000000000001,30.208333333333336,40.083333333333336,12.679166666666667,67,55,1.6833333333333333
703,Schivenoglia Via Malpasso,2020-02-19,29.8,NA,0.9,0.14300000000000002,NA,0.8833333333333333,NA,NA,24.645833333333336,32.775,25.625,38,28,1.9958333333333336
703,Schivenoglia Via Malpasso,2020-02-20,18.400000000000002,NA,0.5,NA,NA,0.8875000000000001,NA,NA,16.650000000000002,21.225,42.67916666666667,33,26,1.7291666666666667
703,Schivenoglia Via Malpasso,2020-02-21,25.1,NA,0.7000000000000001,0.136,NA,0.925,NA,NA,24.383333333333336,31.491666666666667,31.01666666666667,42,29,2.0166666666666666
703,Schivenoglia Via Malpasso,2020-02-22,24.3,NA,1,NA,NA,0.9916666666666667,NA,NA,27.6875,37.5,34.858333333333334,53,43,1.4291666666666667
703,Schivenoglia Via Malpasso,2020-02-23,28.400000000000002,NA,0.8,0.106,NA,0.9708333333333333,NA,NA,21.25,24.095833333333335,37.604166666666664,66,53,1.9333333333333336
703,Schivenoglia Via Malpasso,2020-02-24,18.3,1.7890000000000001,0.8,NA,0.179,0.9333333333333333,8.051,2.684,18.941666666666666,22.245833333333334,41.15833333333334,67,57,2.3625000000000003
703,Schivenoglia Via Malpasso,2020-02-25,17.7,NA,0.8,NA,NA,0.9,NA,NA,20.395833333333336,24.87916666666667,24.96666666666667,57,34,3.1833333333333336
703,Schivenoglia Via Malpasso,2020-02-26,17.400000000000002,NA,0.6000000000000001,0.127,NA,0.9166666666666667,NA,NA,17.325,21.158333333333335,38.82083333333333,31,18,3.891666666666667
703,Schivenoglia Via Malpasso,2020-02-27,13.700000000000001,NA,0.30000000000000004,NA,NA,0.9761904761904762,NA,NA,13.04761904761905,15.009523809523811,59.08571428571429,11,4,3.390476190476191
703,Schivenoglia Via Malpasso,2020-02-28,15.3,NA,0.4,NA,NA,1.0291666666666668,NA,NA,16.337500000000002,18.270833333333336,59.083333333333336,19,15,2.6782608695652175
703,Schivenoglia Via Malpasso,2020-02-29,14.600000000000001,NA,0.8,0.279,NA,1.05,NA,NA,22.116666666666667,25.87916666666667,34.49583333333334,40,29,2.9625000000000004
703,Schivenoglia Via Malpasso,2020-03-01,13.3,0.899,0.5,NA,0.09,0.9458333333333333,5.392,0.9,13.283333333333335,14.725000000000001,48.670833333333334,28,21,3.1583333333333337
703,Schivenoglia Via Malpasso,2020-03-02,12.700000000000001,NA,0.6000000000000001,NA,NA,0.9782608695652174,NA,NA,16.930434782608696,21.221739130434784,27.6,29,23,4.05
703,Schivenoglia Via Malpasso,2020-03-03,10.5,NA,0.5,0.11,NA,0.9166666666666667,NA,NA,15.483333333333334,17.89166666666667,29.854166666666668,15,13,3.8750000000000004
703,Schivenoglia Via Malpasso,2020-03-04,11.700000000000001,NA,0.4,NA,NA,0.9083333333333333,NA,NA,13.8125,18.733333333333334,41.81666666666667,21,15,2.7333333333333334
703,Schivenoglia Via Malpasso,2020-03-05,10.600000000000001,NA,0.5,NA,NA,0.9416666666666667,NA,NA,15.191666666666668,18.3875,45.295833333333334,25,23,2.8625000000000003
703,Schivenoglia Via Malpasso,2020-03-06,7.2,NA,0.4,0.054,NA,0.9083333333333333,NA,NA,10.829166666666667,12.287500000000001,63.975,21,14,3.379166666666667
703,Schivenoglia Via Malpasso,2020-03-07,10,0.897,0.6000000000000001,NA,0.09,0.9652173913043478,3.588,1.794,16.208695652173915,19.917391304347827,42.652173913043484,29,NA,2.5217391304347827
703,Schivenoglia Via Malpasso,2020-03-08,9.4,NA,0.4,NA,NA,0.9391304347826087,NA,NA,11.58695652173913,12.991304347826087,68.78260869565219,17,15,1.682608695652174
703,Schivenoglia Via Malpasso,2020-03-09,12.600000000000001,NA,0.6000000000000001,0.109,NA,1.0041666666666667,NA,NA,17.683333333333334,20.200000000000003,47.079166666666666,28,23,2.4208333333333334
703,Schivenoglia Via Malpasso,2020-03-10,13.700000000000001,NA,0.5,NA,NA,0.975,NA,NA,16.900000000000002,19.470833333333335,43.07083333333333,29,24,2.154166666666667
703,Schivenoglia Via Malpasso,2020-03-11,23.8,NA,0.6000000000000001,NA,NA,0.9916666666666667,NA,NA,21.116666666666667,25.120833333333334,48.4625,39,33,2.3708333333333336
703,Schivenoglia Via Malpasso,2020-03-12,17.900000000000002,NA,0.8,0.066,NA,0.9958333333333333,NA,NA,18.3875,23.566666666666666,46.15833333333334,54,42,2.0125
703,Schivenoglia Via Malpasso,2020-03-13,22.6,0.898,0.7000000000000001,NA,0.179,0.9,7.181,0.9,17.725,19.55,39.016666666666666,48,41,2.3875
703,Schivenoglia Via Malpasso,2020-03-14,10.8,NA,0.5,NA,NA,0.8916666666666667,NA,NA,9,10.104166666666668,52.61666666666667,25,18,1.8083333333333333
703,Schivenoglia Via Malpasso,2020-03-15,6.2,NA,0.30000000000000004,0.095,NA,0.9208333333333334,NA,NA,6.9625,8.0875,66.9375,16,11,1.2916666666666667
703,Schivenoglia Via Malpasso,2020-03-16,8.700000000000001,NA,0.6000000000000001,NA,NA,1.0157894736842106,NA,NA,13.726315789473684,18.15263157894737,56.53157894736842,NA,NA,1.7105263157894737
703,Schivenoglia Via Malpasso,2020-03-17,NA,NA,NA,NA,NA,0.8250000000000001,NA,NA,14.170000000000002,15.18,92.44545454545455,NA,NA,2.118181818181818
703,Schivenoglia Via Malpasso,2020-03-18,18.2,NA,0.5,0.07,NA,0.8666666666666667,NA,NA,17.158333333333335,19.8625,61.7,46,34,2.7125000000000004
703,Schivenoglia Via Malpasso,2020-03-19,41.400000000000006,1.793,0.6000000000000001,NA,0.09,0.9,5.3790000000000004,1.793,18.556521739130435,21.400000000000002,60.73913043478261,45,38,2.991304347826087
703,Schivenoglia Via Malpasso,2020-03-20,20.400000000000002,NA,0.6000000000000001,NA,NA,0.8708333333333333,NA,NA,14.070833333333335,15.858333333333334,61.4375,43,33,3.8208333333333333
703,Schivenoglia Via Malpasso,2020-03-21,19,NA,0.5,0.048,NA,0.8416666666666667,NA,NA,11.266666666666667,12.65,57.5625,45,32,4.333333333333334
703,Schivenoglia Via Malpasso,2020-03-22,8.200000000000001,NA,0.4,NA,NA,0.8583333333333334,NA,NA,6.095833333333333,7.120833333333334,69.58333333333334,22,18,4.283333333333333
703,Schivenoglia Via Malpasso,2020-03-23,3.8000000000000003,NA,0.30000000000000004,NA,NA,1.0434782608695652,NA,NA,7.578260869565217,8.591304347826087,74.76086956521739,11,3,3.5695652173913044
703,Schivenoglia Via Malpasso,2020-03-24,10.9,NA,0.4,0.134,NA,0.8652173913043478,NA,NA,12.2375,14.3375,59.550000000000004,16,11,4.008333333333334
703,Schivenoglia Via Malpasso,2020-03-25,6.2,0.896,0.4,NA,0.07200000000000001,0.5750000000000001,1.792,4.48,9.079166666666667,9.729166666666668,70.85000000000001,20,14,4.454166666666667
703,Schivenoglia Via Malpasso,2020-03-26,5.4,NA,0.5,NA,NA,0.5333333333333333,NA,NA,10.795833333333334,11.537500000000001,63.30416666666667,21,14,4.929166666666667
703,Schivenoglia Via Malpasso,2020-03-27,11.700000000000001,NA,0.6000000000000001,0.156,NA,0.5166666666666667,NA,NA,16.775000000000002,18.741666666666667,37.99583333333334,71,30,5.283333333333333
703,Schivenoglia Via Malpasso,2020-03-28,18.7,NA,0.6000000000000001,NA,NA,0.5041666666666667,NA,NA,18.858333333333334,21.258333333333333,49.56666666666667,102,36,5.341666666666667
703,Schivenoglia Via Malpasso,2020-03-29,NA,NA,0.5,NA,NA,0.5083333333333334,NA,NA,15.166666666666668,16.6125,63.1,105,31,6
703,Schivenoglia Via Malpasso,2020-03-30,11.8,NA,0.4,0.095,NA,0.4791666666666667,NA,NA,10.5,11.441666666666666,69.83333333333334,41,14,5.6375
703,Schivenoglia Via Malpasso,2020-03-31,5.2,0.897,0.30000000000000004,NA,0.036000000000000004,0.5541666666666667,1.795,6.282,9.012500000000001,9.887500000000001,75.70416666666667,10,5,2.595833333333333
703,Schivenoglia Via Malpasso,2020-04-01,5.4,NA,0.30000000000000004,NA,NA,0.6666666666666667,NA,NA,13.545833333333334,14.645833333333334,75.575,14,9,1.1875
703,Schivenoglia Via Malpasso,2020-04-02,11.4,NA,0.4,0.091,NA,0.6208333333333335,NA,NA,17.045833333333334,19.275000000000002,68.67916666666667,22,18,1.7041666666666668
703,Schivenoglia Via Malpasso,2020-04-03,13.5,NA,0.4,NA,NA,0.6250000000000001,NA,NA,18.158333333333335,19.9875,83.86250000000001,31,25,2.3916666666666666
703,Schivenoglia Via Malpasso,2020-04-04,18.900000000000002,NA,0.5,NA,NA,0.6541666666666668,NA,NA,18.166666666666668,19.745833333333334,77.80833333333334,37,30,1.5250000000000001
703,Schivenoglia Via Malpasso,2020-04-05,9.9,NA,0.30000000000000004,NA,NA,0.6250000000000001,NA,NA,12.383333333333335,13.262500000000001,79.80416666666667,22,16,1.1416666666666666
703,Schivenoglia Via Malpasso,2020-04-06,12,1.7890000000000001,0.5,NA,0.179,0.6583333333333334,4.472,0.9,16.35,18.108333333333334,82.375,32,22,1.55
703,Schivenoglia Via Malpasso,2020-04-07,16,NA,0.4,0.125,NA,0.7000000000000001,NA,NA,17.433333333333334,19.75,72.49166666666667,33,20,2.3583333333333334
703,Schivenoglia Via Malpasso,2020-04-08,15.100000000000001,NA,0.4,0.10400000000000001,NA,0.7208333333333334,NA,NA,14.733333333333334,16.770833333333336,69.66250000000001,23,13,1.9166666666666667
703,Schivenoglia Via Malpasso,2020-04-09,19.700000000000003,NA,0.30000000000000004,NA,NA,0.6958333333333334,NA,NA,17.945833333333333,20.025000000000002,72.19583333333334,31,20,2.341666666666667
703,Schivenoglia Via Malpasso,2020-04-10,37.1,NA,0.4,NA,NA,0.6625000000000001,NA,NA,19.933333333333334,21.645833333333336,75.34166666666667,38,27,1.7916666666666667
703,Schivenoglia Via Malpasso,2020-04-11,35.1,NA,0.30000000000000004,0.08600000000000001,NA,0.6625000000000001,NA,NA,19.945833333333333,21.4875,82.8375,38,22,1.9583333333333335
703,Schivenoglia Via Malpasso,2020-04-12,22.700000000000003,0.895,0.30000000000000004,NA,0.07200000000000001,0.6291666666666668,2.684,0.9,17.708333333333336,18.979166666666668,86.99583333333334,29,20,2.3333333333333335
703,Schivenoglia Via Malpasso,2020-04-13,17.3,NA,0.2,NA,NA,0.6166666666666667,NA,NA,14.7875,15.875000000000002,81.3875,26,17,2.4875000000000003
703,Schivenoglia Via Malpasso,2020-04-14,15.9,NA,0.2,0.022,NA,0.5833333333333334,NA,NA,11.804166666666667,12.591666666666667,79.68333333333334,20,12,2.225
703,Schivenoglia Via Malpasso,2020-04-15,6.7,NA,0.2,NA,NA,0.6666666666666667,NA,NA,11.104166666666668,12.320833333333335,70.16250000000001,18,10,0.9416666666666668
703,Schivenoglia Via Malpasso,2020-04-16,11.100000000000001,NA,0.30000000000000004,NA,NA,0.6833333333333333,NA,NA,12.533333333333335,14.200000000000001,72.15416666666667,25,14,1.1333333333333335
703,Schivenoglia Via Malpasso,2020-04-17,14.200000000000001,NA,0.2,0.022,NA,0.6041666666666667,NA,NA,13.383333333333333,14.766666666666667,75.64583333333334,33,21,1.8291666666666668
703,Schivenoglia Via Malpasso,2020-04-18,16.400000000000002,0.896,0.2,NA,0.054,0.5875000000000001,2.688,1.792,14.566666666666666,15.754166666666666,77.79166666666667,31,16,2.6208333333333336
703,Schivenoglia Via Malpasso,2020-04-19,15.3,NA,0.30000000000000004,NA,NA,0.525,NA,NA,10.033333333333333,10.925,79.40416666666667,27,14,2.416666666666667
703,Schivenoglia Via Malpasso,2020-04-20,11,NA,0.30000000000000004,0.063,NA,0.4181818181818182,NA,NA,10.147826086956522,10.913043478260871,67.29583333333333,19,13,2.025
703,Schivenoglia Via Malpasso,2020-04-21,6.5,NA,0.30000000000000004,NA,NA,0.37083333333333335,NA,NA,13.141666666666667,13.583333333333334,70.275,27,16,2.3583333333333334
703,Schivenoglia Via Malpasso,2020-04-22,6.5,NA,0.2,NA,NA,0.42083333333333334,NA,NA,14.8125,15.433333333333334,84.53333333333333,24,16,2.4625
703,Schivenoglia Via Malpasso,2020-04-23,9.8,NA,0.30000000000000004,0.022,NA,0.42083333333333334,NA,NA,17.9125,19.275000000000002,75.54166666666667,23,18,2.466666666666667
703,Schivenoglia Via Malpasso,2020-04-24,18,0.45,0.30000000000000004,NA,0.07200000000000001,0.41250000000000003,2.505,0.9,19.15416666666667,20.762500000000003,78.41250000000001,32,22,2.6458333333333335
703,Schivenoglia Via Malpasso,2020-04-25,18.8,NA,0.2,NA,NA,0.36250000000000004,NA,NA,14.758333333333335,15.366666666666667,85.05416666666667,21,13,2.875
703,Schivenoglia Via Malpasso,2020-04-26,14,NA,0.2,0.022,NA,0.3416666666666667,NA,NA,15.05,15.516666666666667,88.90833333333333,21,13,2.779166666666667
703,Schivenoglia Via Malpasso,2020-04-27,10.600000000000001,NA,0.2,NA,NA,0.2958333333333334,NA,NA,13.508333333333335,13.975000000000001,80.55416666666667,23,15,2.472727272727273
703,Schivenoglia Via Malpasso,2020-04-28,14,NA,0.1,NA,NA,0.2416666666666667,NA,NA,12.558333333333334,13.291666666666668,58.30833333333334,14,7,2.6625
703,Schivenoglia Via Malpasso,2020-04-29,10.5,NA,0.2,0.022,NA,0.2,NA,NA,12.458333333333334,13.083333333333334,52.5,16,14,2.6375
703,Schivenoglia Via Malpasso,2020-04-30,10.4,0.45,0.1,NA,0.036000000000000004,0.2,1.7890000000000001,0.9,13.700000000000001,14.591666666666667,63.891666666666666,17,12,2.75
703,Schivenoglia Via Malpasso,2020-05-01,14,NA,0.1,NA,NA,0.2,NA,NA,12.412500000000001,13.125,57.97916666666667,14,7,2.841666666666667
703,Schivenoglia Via Malpasso,2020-05-02,17.8,NA,0.2,0.022,NA,0.19166666666666668,NA,NA,15.454166666666667,16.704166666666666,63.02083333333334,20,12,3.1208333333333336
703,Schivenoglia Via Malpasso,2020-05-03,11.9,NA,0.1,NA,NA,0.21666666666666667,NA,NA,12.108333333333334,12.654166666666667,76.39583333333334,12,8,2.454166666666667
703,Schivenoglia Via Malpasso,2020-05-04,9.200000000000001,NA,0.1,NA,NA,0.2666666666666667,NA,NA,14.912500000000001,15.591666666666667,85.10000000000001,11,7,2.3666666666666667
703,Schivenoglia Via Malpasso,2020-05-05,11.9,NA,0.1,0.022,NA,0.19583333333333333,NA,NA,15.358333333333334,16.316666666666666,70.69166666666668,16,8,2.8333333333333335
703,Schivenoglia Via Malpasso,2020-05-06,9.700000000000001,0.6000000000000001,0.2,NA,0.025,0.19583333333333333,2.307,1.1500000000000001,12.754166666666666,13.233333333333334,75.66666666666667,18,9,2.4625000000000004
703,Schivenoglia Via Malpasso,2020-05-07,7.1000000000000005,NA,0.1,NA,NA,0.225,NA,NA,13.266666666666667,14.0875,84.73333333333333,18,10,1.8291666666666668
703,Schivenoglia Via Malpasso,2020-05-08,8.8,NA,0.1,0.022,NA,0.2416666666666667,NA,NA,16.245833333333334,17.333333333333336,91.90833333333333,23,11,2.6583333333333337
703,Schivenoglia Via Malpasso,2020-05-09,10.100000000000001,NA,0.30000000000000004,NA,NA,0.2541666666666667,NA,NA,14.508333333333335,15.366666666666667,92.68333333333334,13,6,3.8583333333333334
703,Schivenoglia Via Malpasso,2020-05-10,10.600000000000001,NA,0.2,NA,NA,0.16666666666666669,NA,NA,12.725000000000001,13.095833333333333,100.30416666666667,20,7,3.2083333333333335
703,Schivenoglia Via Malpasso,2020-05-11,8,NA,0.1,0.022,NA,0.10833333333333334,NA,NA,11.7125,12.166666666666668,84.27916666666667,10,6,3.354166666666667
703,Schivenoglia Via Malpasso,2020-05-12,13.700000000000001,0.45,0.1,NA,0.02,0.1173913043478261,1.801,1.801,13.01304347826087,14.317391304347828,56.573913043478264,13,7,2.865217391304348
703,Schivenoglia Via Malpasso,2020-05-13,NA,NA,NA,NA,NA,0.18333333333333335,NA,NA,12.4625,13.333333333333334,55.09583333333334,12,4,2.5125
703,Schivenoglia Via Malpasso,2020-05-14,11.700000000000001,NA,0.2,NA,NA,0.16363636363636364,NA,NA,14.881818181818183,17.618181818181817,58.92727272727274,24,14,2.754545454545455
703,Schivenoglia Via Malpasso,2020-05-15,NA,NA,NA,NA,NA,0.2,NA,NA,13.709090909090909,14.227272727272728,70.91666666666667,NA,NA,6.218181818181819
703,Schivenoglia Via Malpasso,2020-05-16,13.700000000000001,NA,0.1,NA,NA,0.2,NA,NA,14.054166666666667,15.554166666666667,58.1625,NA,NA,6.566666666666667
703,Schivenoglia Via Malpasso,2020-05-17,13.200000000000001,NA,0.1,0.022,NA,0.2,NA,NA,14.645833333333334,15.120833333333334,76.85000000000001,NA,NA,6.7625
703,Schivenoglia Via Malpasso,2020-05-18,12.700000000000001,0.45,0.1,NA,0.054,0.2,2.682,0.9,15.033333333333333,16.075000000000003,70.71666666666667,NA,NA,5.0375000000000005
703,Schivenoglia Via Malpasso,2020-05-19,18.2,NA,0.2,0.022,NA,0.2,NA,NA,16.85,18.15416666666667,57.837500000000006,25,11,3.4833333333333334
703,Schivenoglia Via Malpasso,2020-05-20,NA,NA,NA,NA,NA,0.0823529411764706,NA,NA,10.694117647058825,11.076470588235296,81.89411764705883,NA,NA,3.0647058823529414
703,Schivenoglia Via Malpasso,2020-05-21,11.8,NA,0.1,0.022,NA,0.1090909090909091,NA,NA,15.375,16.40416666666667,75.4625,15,8,2.6083333333333334
703,Schivenoglia Via Malpasso,2020-05-22,12,NA,0.1,NA,NA,0.125,NA,NA,15.070833333333335,15.5625,88.26666666666668,19,7,2.6166666666666667
703,Schivenoglia Via Malpasso,2020-05-23,13.4,NA,0.1,0.022,NA,0.1,NA,NA,14.4625,14.950000000000001,83.03125,18,8,2.9083333333333337
703,Schivenoglia Via Malpasso,2020-05-24,9.8,0.45,0.1,NA,0.036000000000000004,0.125,1.786,0.9,10.4875,10.65,NA,14,9,2.354166666666667
