IDStation,NameStation,Date,Ammonia,Arsenic,Benzo_a_pyrene,Cadmium,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25
681,Moggio Loc Penscei,2014-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.51666666666667,25,12
681,Moggio Loc Penscei,2014-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.67916666666667,56,47
681,Moggio Loc Penscei,2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.52916666666667,46,35
681,Moggio Loc Penscei,2014-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.31666666666668,NA,NA
681,Moggio Loc Penscei,2014-10-01,NA,1.1,NA,0.2,21,4.2,NA,NA,NA,68.16250000000001,31,18
681,Moggio Loc Penscei,2014-10-02,NA,NA,0.1,NA,NA,NA,NA,NA,NA,70.55833333333334,30,28
681,Moggio Loc Penscei,2014-10-03,NA,NA,NA,NA,NA,NA,0.5583333333333333,5.125,5.7,71.92916666666667,48,36
681,Moggio Loc Penscei,2014-10-04,3,NA,NA,NA,NA,NA,0.25000000000000006,3,4.716666666666667,78.76666666666667,39,32
681,Moggio Loc Penscei,2014-10-05,3.8000000000000003,NA,NA,NA,NA,NA,0.10833333333333335,2.8583333333333334,3.5,78.30000000000001,43,34
681,Moggio Loc Penscei,2014-10-06,4.3,NA,NA,NA,NA,NA,0.21666666666666667,4.116666666666667,5.4,75.7375,29,23
681,Moggio Loc Penscei,2014-10-07,4.9,1.1,NA,0.1,6.300000000000001,2.1,0.041666666666666664,1.8,1.8416666666666668,76.55833333333334,35,29
681,Moggio Loc Penscei,2014-10-08,3.9000000000000004,NA,0.1,NA,NA,NA,0,1.3083333333333333,1.9583333333333335,79.62916666666668,9,3
681,Moggio Loc Penscei,2014-10-09,1.9000000000000001,NA,NA,NA,NA,NA,0.625,1.2166666666666668,2.375,73.5875,9,13
681,Moggio Loc Penscei,2014-10-10,1.3,NA,NA,NA,NA,NA,0,1.6583333333333334,1.8666666666666667,68.80833333333334,17,7
681,Moggio Loc Penscei,2014-10-11,0.8,NA,NA,NA,NA,NA,0.10833333333333332,2.266666666666667,2.0583333333333336,67.0125,12,11
681,Moggio Loc Penscei,2014-10-12,0.2,NA,NA,NA,NA,NA,0,1.2583333333333333,1.1166666666666667,69.89583333333334,11,6
681,Moggio Loc Penscei,2014-10-13,0.1,1.1,NA,0,4.2,2.1,0,1.1083333333333334,0.7250000000000001,70.92916666666667,9,2
681,Moggio Loc Penscei,2014-10-14,0,NA,0.1,NA,NA,NA,0,2.291666666666667,2.125,72.90833333333333,5,3
681,Moggio Loc Penscei,2014-10-15,0.1,NA,NA,NA,NA,NA,0.16666666666666669,3.475,4.275,61.483333333333334,9,5
681,Moggio Loc Penscei,2014-10-16,0,NA,NA,NA,NA,NA,0.20833333333333337,2.275,2.3916666666666666,73.1875,15,5
681,Moggio Loc Penscei,2014-10-17,0.30000000000000004,NA,NA,NA,NA,NA,0.23333333333333336,2.841666666666667,3.45,73.3,7,2
681,Moggio Loc Penscei,2014-10-18,0.6000000000000001,NA,NA,NA,NA,NA,0.008333333333333335,3.941666666666667,3.7333333333333334,78.83333333333334,18,11
681,Moggio Loc Penscei,2014-10-19,0.9,1.1,NA,0,6.300000000000001,2.1,0.041666666666666664,3.1,3.6833333333333336,73.33333333333334,33,18
681,Moggio Loc Penscei,2014-10-20,1.2000000000000002,NA,0.1,NA,NA,NA,0.1,4.658333333333333,4.95,64.6875,27,18
681,Moggio Loc Penscei,2014-10-21,1.2000000000000002,NA,NA,NA,NA,NA,0.04166666666666667,2.666666666666667,3.6583333333333337,63.62916666666667,23,18
681,Moggio Loc Penscei,2014-10-22,0,NA,NA,NA,NA,NA,0.03333333333333334,1.2583333333333335,0.9916666666666667,70.22916666666667,7,11
681,Moggio Loc Penscei,2014-10-23,0.1,NA,NA,NA,NA,NA,0.15833333333333335,1.375,1.0666666666666667,75.05416666666667,3,3
681,Moggio Loc Penscei,2014-10-24,0.2,NA,NA,NA,NA,NA,0.008333333333333335,1.5166666666666668,3.8333333333333335,81.51666666666668,4,6
681,Moggio Loc Penscei,2014-10-25,1.5,1.1,NA,0,6.300000000000001,2.1,0.12500000000000003,4.775,6.291666666666667,52.079166666666666,26,21
681,Moggio Loc Penscei,2014-10-26,1.9000000000000001,NA,0.1,NA,NA,NA,0.10000000000000002,4.716666666666667,5.283333333333334,49.32083333333333,26,30
681,Moggio Loc Penscei,2014-10-27,2,NA,NA,NA,NA,NA,0.13333333333333336,5.741666666666667,7.541666666666667,44.45416666666667,25,24
681,Moggio Loc Penscei,2014-10-28,1.6,NA,NA,NA,NA,NA,0.4,5.791666666666667,9,55.170833333333334,25,26
681,Moggio Loc Penscei,2014-10-29,2.4000000000000004,NA,NA,NA,NA,NA,0.34166666666666673,5.941666666666667,9.25,44.770833333333336,39,30
681,Moggio Loc Penscei,2014-10-30,2.6,NA,NA,NA,NA,NA,0.16666666666666669,5.966666666666667,6.858333333333333,56.71666666666667,23,19
681,Moggio Loc Penscei,2014-10-31,1.9000000000000001,1.1,NA,0.1,8.4,2.1,0.03333333333333334,2.875,6.866666666666667,78.46666666666667,17,15
681,Moggio Loc Penscei,2014-11-01,1.4000000000000001,NA,0.1,NA,NA,NA,0.01666666666666667,3.6833333333333336,3.2416666666666667,84.48750000000001,10,9
681,Moggio Loc Penscei,2014-11-02,1,NA,NA,NA,NA,NA,0.05,3.7333333333333334,4.05,82.55000000000001,7,7
681,Moggio Loc Penscei,2014-11-03,1.6,NA,NA,NA,NA,NA,0.14166666666666666,3.1166666666666667,3.0583333333333336,86.125,5,NA
681,Moggio Loc Penscei,2014-11-04,1.4000000000000001,NA,NA,NA,NA,NA,0,2.2416666666666667,1.25,87.39583333333334,10,NA
681,Moggio Loc Penscei,2014-11-05,1.1,NA,NA,NA,NA,NA,0,2.191666666666667,1.3333333333333335,81.03750000000001,3,3
681,Moggio Loc Penscei,2014-11-06,0.2,1.1,NA,0,2.1,4.2,0,2.966666666666667,2.9583333333333335,67.8125,4,5
681,Moggio Loc Penscei,2014-11-07,0.2,NA,0.1,NA,NA,NA,0.008333333333333335,1.9166666666666667,1.3166666666666669,59.150000000000006,1,NA
681,Moggio Loc Penscei,2014-11-08,NA,NA,NA,NA,NA,NA,0.01666666666666667,1.7833333333333334,0.8666666666666668,61.900000000000006,NA,NA
681,Moggio Loc Penscei,2014-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3
681,Moggio Loc Penscei,2014-11-10,NA,NA,NA,NA,NA,NA,0,1.866666666666667,0.5888888888888889,71.67777777777778,2,2
681,Moggio Loc Penscei,2014-11-11,0,NA,NA,NA,NA,NA,0,1.1583333333333334,0.058333333333333334,72.19583333333334,3,2
681,Moggio Loc Penscei,2014-11-12,0,1.1,NA,0,2.1,2.1,0,2.4083333333333337,1.4416666666666669,71.32083333333334,2,3
681,Moggio Loc Penscei,2014-11-13,0.2,NA,0.1,NA,NA,NA,0.01666666666666667,2.566666666666667,2.658333333333333,56.93333333333334,12,3
681,Moggio Loc Penscei,2014-11-14,0,NA,NA,NA,NA,NA,0.13333333333333336,3.541666666666667,3.3583333333333334,54.675000000000004,10,4
681,Moggio Loc Penscei,2014-11-15,0,NA,NA,NA,NA,NA,0,0.525,0.15000000000000002,72.65833333333333,6,NA
681,Moggio Loc Penscei,2014-11-16,0,NA,NA,NA,NA,NA,0.01666666666666667,0.6666666666666667,0.43333333333333335,79.85000000000001,4,1
681,Moggio Loc Penscei,2014-11-17,0,NA,NA,NA,NA,NA,0,0.13333333333333336,0.13333333333333336,74.15416666666667,1,0
681,Moggio Loc Penscei,2014-11-18,0,1.1,NA,0,4.2,2.1,0,0.7083333333333334,0.5666666666666667,65.92500000000001,13,10
681,Moggio Loc Penscei,2014-11-19,0,NA,NA,NA,NA,NA,0,0.7833333333333333,0.4083333333333333,70.45,NA,0
681,Moggio Loc Penscei,2014-11-20,0,NA,0.1,NA,NA,NA,0,1.2416666666666667,1.3416666666666668,73.16666666666667,2,1
681,Moggio Loc Penscei,2014-11-21,0,NA,NA,NA,NA,NA,0.01666666666666667,2.2833333333333337,4.433333333333334,70.60000000000001,5,5
681,Moggio Loc Penscei,2014-11-22,0,NA,NA,NA,NA,NA,0,4.058333333333334,4.508333333333334,71.45833333333334,9,9
681,Moggio Loc Penscei,2014-11-23,0,NA,NA,NA,NA,NA,0,1.0750000000000002,0.6833333333333333,72.28333333333333,14,5
681,Moggio Loc Penscei,2014-11-24,0,1.1,NA,0,4.2,4.2,0,0.5750000000000001,0.45833333333333337,63.95,13,6
681,Moggio Loc Penscei,2014-11-25,0,NA,0.1,NA,NA,NA,0,1.1916666666666667,0.9416666666666668,58.74583333333334,20,8
681,Moggio Loc Penscei,2014-11-26,0.1,NA,NA,NA,NA,NA,10.566666666666666,19.825000000000003,43.083333333333336,8.804166666666667,9,8
681,Moggio Loc Penscei,2014-11-27,0,NA,NA,NA,NA,NA,3.791666666666667,15.575000000000001,20.05,12.887500000000001,5,3
681,Moggio Loc Penscei,2014-11-28,0,NA,NA,NA,NA,NA,0.31666666666666665,3.325,3.566666666666667,56.79166666666667,6,4
681,Moggio Loc Penscei,2014-11-29,0,NA,NA,NA,NA,NA,0,0.45000000000000007,0.4,58.49583333333334,8,4
681,Moggio Loc Penscei,2014-11-30,0,1.1,NA,0,2.1,2.1,0,0.13333333333333336,0.05,55.65833333333334,14,3
681,Moggio Loc Penscei,2014-12-01,0,NA,0.1,NA,NA,NA,0,0.6000000000000001,0.38333333333333336,71.64166666666667,11,7
681,Moggio Loc Penscei,2014-12-02,0,NA,NA,NA,NA,NA,0,1.8666666666666667,2.4916666666666667,60.337500000000006,7,7
681,Moggio Loc Penscei,2014-12-03,0,NA,NA,NA,NA,NA,1.3333333333333335,6.816666666666667,11.700000000000001,43.06666666666667,5,3
681,Moggio Loc Penscei,2014-12-04,0,NA,NA,NA,NA,NA,3.1333333333333337,15.9,19.733333333333334,19.475,9,6
681,Moggio Loc Penscei,2014-12-05,0,NA,NA,NA,NA,NA,0,2.7750000000000004,4.708333333333334,51.94166666666667,2,1
681,Moggio Loc Penscei,2014-12-06,0,1.1,NA,0,2.1,2.1,0,0.7666666666666667,0.5916666666666667,66.28333333333333,5,6
681,Moggio Loc Penscei,2014-12-07,0,NA,0.1,NA,NA,NA,0,3.8916666666666666,3.591666666666667,35.4,6,2
681,Moggio Loc Penscei,2014-12-08,0,NA,NA,NA,NA,NA,0.36666666666666664,0.16666666666666669,0.2833333333333333,71.16315789473684,NA,NA
681,Moggio Loc Penscei,2014-12-09,0,NA,NA,NA,NA,NA,0,0.5166666666666667,0.45,71.12083333333334,1,1
681,Moggio Loc Penscei,2014-12-10,0,NA,NA,NA,NA,NA,0,0.008333333333333335,0,82.39583333333334,2,2
681,Moggio Loc Penscei,2014-12-11,0,NA,NA,NA,NA,NA,0.01666666666666667,1.3666666666666667,2.4333333333333336,78.46666666666667,4,3
681,Moggio Loc Penscei,2014-12-12,0,1.1,NA,0,1.1,2.1,0,0.275,0.03333333333333334,82.17083333333333,6,1
681,Moggio Loc Penscei,2014-12-13,0,NA,0.1,NA,NA,NA,0,0.13333333333333336,0.024999999999999998,79.9375,9,6
681,Moggio Loc Penscei,2014-12-14,0,NA,NA,NA,NA,NA,0,0.06666666666666668,0.03333333333333334,77.88333333333334,7,7
681,Moggio Loc Penscei,2014-12-15,0,NA,NA,NA,NA,NA,0,0.175,0.25000000000000006,71.95833333333334,3,4
681,Moggio Loc Penscei,2014-12-16,0,NA,NA,NA,NA,NA,0,1.075,0.8666666666666666,72.8375,NA,2
681,Moggio Loc Penscei,2014-12-17,0,NA,NA,NA,NA,NA,0,0.25,0.041666666666666664,68.04583333333333,11,8
681,Moggio Loc Penscei,2014-12-18,0,1.1,NA,0,6.300000000000001,2.1,0.05000000000000001,0.5666666666666667,0.625,70.68333333333334,3,NA
681,Moggio Loc Penscei,2014-12-19,0,NA,0.1,NA,NA,NA,0,1.8833333333333335,1.525,69.0625,3,NA
681,Moggio Loc Penscei,2014-12-20,0,NA,NA,NA,NA,NA,0,0.5,0.06666666666666668,76.15833333333333,7,2
681,Moggio Loc Penscei,2014-12-21,0,NA,NA,NA,NA,NA,0,0.45,0.7083333333333335,84.92916666666667,8,5
681,Moggio Loc Penscei,2014-12-22,0,NA,NA,NA,NA,NA,0,0.8666666666666666,1.1750000000000003,82.00416666666668,4,2
681,Moggio Loc Penscei,2014-12-23,0,NA,NA,NA,NA,NA,0,0.7666666666666667,1.55,79.6875,11,8
681,Moggio Loc Penscei,2014-12-24,0,NA,NA,NA,NA,NA,0,1.0083333333333333,0.9333333333333333,67.6125,14,9
681,Moggio Loc Penscei,2014-12-25,0,NA,0.1,NA,NA,NA,0,0.525,0.058333333333333334,76.67500000000001,6,8
681,Moggio Loc Penscei,2014-12-26,0,NA,NA,NA,NA,NA,0,0.03333333333333334,0,76.02083333333334,4,NA
681,Moggio Loc Penscei,2014-12-27,0,NA,NA,NA,NA,NA,0,0.375,0.20833333333333337,71.30000000000001,5,6
681,Moggio Loc Penscei,2014-12-28,0,NA,NA,NA,NA,NA,0.008333333333333335,0.8250000000000001,0.6916666666666667,61.97916666666667,5,3
681,Moggio Loc Penscei,2014-12-29,0,NA,NA,NA,NA,NA,0,0.1,0.01666666666666667,74.38333333333334,6,5
681,Moggio Loc Penscei,2014-12-30,0,NA,NA,NA,NA,NA,0.008333333333333335,2.7,5.016666666666667,60.46666666666667,11,7
681,Moggio Loc Penscei,2014-12-31,0,NA,0.30000000000000004,NA,NA,NA,0.008333333333333335,4.45,6.575,53.82083333333334,21,18
681,Moggio Loc Penscei,2015-01-01,NA,NA,NA,NA,NA,NA,0,0.675,0.9666666666666668,71.10434782608696,NA,NA
681,Moggio Loc Penscei,2015-01-02,0,NA,NA,NA,NA,NA,0,0.875,0.6333333333333333,83.41250000000001,5,3
681,Moggio Loc Penscei,2015-01-03,0,NA,NA,NA,NA,NA,0,1.6,2.1,81.47916666666667,9,8
681,Moggio Loc Penscei,2015-01-04,0,NA,NA,NA,NA,NA,0,0.09166666666666667,0.041666666666666664,78.71666666666667,2,1
681,Moggio Loc Penscei,2015-01-05,0,NA,NA,NA,NA,NA,0,1.0333333333333334,1.1333333333333333,85.24583333333334,9,3
681,Moggio Loc Penscei,2015-01-06,0,NA,NA,NA,NA,NA,0,1.6916666666666669,1.3416666666666668,84.28750000000001,NA,19
681,Moggio Loc Penscei,2015-01-07,1.1,NA,NA,NA,NA,NA,0.07500000000000001,4.841666666666667,5.016666666666667,64.49583333333334,36,26
681,Moggio Loc Penscei,2015-01-08,0.7000000000000001,NA,NA,NA,NA,NA,0,1.7750000000000001,1.8416666666666668,79.07916666666667,17,11
681,Moggio Loc Penscei,2015-01-09,0,NA,NA,NA,NA,NA,0,0.6583333333333334,1.4416666666666667,81.25,10,8
681,Moggio Loc Penscei,2015-01-10,0,NA,NA,NA,NA,NA,0,0.10833333333333334,0.18333333333333338,68.88333333333334,4,3
681,Moggio Loc Penscei,2015-01-11,0,NA,NA,NA,NA,NA,0,0.5333333333333334,0.3,72.12916666666666,6,4
681,Moggio Loc Penscei,2015-01-12,NA,NA,NA,NA,NA,NA,0,0,0,89.03,5,2
681,Moggio Loc Penscei,2015-01-13,NA,NA,NA,NA,NA,NA,0,0.16666666666666666,0.008333333333333335,82.16666666666667,11,6
681,Moggio Loc Penscei,2015-01-14,0,NA,NA,NA,NA,NA,0,0.03333333333333334,0,78.86250000000001,9,5
681,Moggio Loc Penscei,2015-01-15,0,NA,NA,NA,NA,NA,0,0.12500000000000003,0.06666666666666668,77.17916666666667,9,6
681,Moggio Loc Penscei,2015-01-16,0,NA,NA,NA,NA,NA,0,1.125,0.2416666666666667,75.11250000000001,20,8
681,Moggio Loc Penscei,2015-01-17,0,NA,NA,NA,NA,NA,0,0.9,0.35000000000000003,78.36250000000001,6,10
681,Moggio Loc Penscei,2015-01-18,0,NA,NA,NA,NA,NA,0.03333333333333334,0.6500000000000001,0.4416666666666667,72.72083333333333,5,0
681,Moggio Loc Penscei,2015-01-19,0,NA,NA,NA,NA,NA,0,0.4750000000000001,0.675,77.55833333333334,4,8
681,Moggio Loc Penscei,2015-01-20,0,NA,NA,NA,NA,NA,0,2.2416666666666667,2.5166666666666666,70.99166666666667,9,NA
681,Moggio Loc Penscei,2015-01-21,0,NA,NA,NA,NA,NA,0,0.48333333333333334,0.06666666666666668,74.28750000000001,2,4
